Expt,Well,Subline,Time_h,Cell.count,Condition,FUCCI.cells,UID
X20120612,F04,DS3,143.715,265,Erlotinib,1,DS3_X20120612_F04
X20120612,F04,DS3,144.72,243,Erlotinib,0,DS3_X20120612_F04
X20120612,F04,DS3,145.725,250,Erlotinib,4,DS3_X20120612_F04
X20120612,F05,DS4,0,112,Erlotinib,14,DS4_X20120612_F05
X20120612,F05,DS4,1.005,105,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,2.01,114,Erlotinib,30,DS4_X20120612_F05
X20120612,F05,DS4,3.015,114,Erlotinib,29,DS4_X20120612_F05
X20120612,F05,DS4,4.02,119,Erlotinib,35,DS4_X20120612_F05
X20120612,F05,DS4,5.024999999,117,Erlotinib,36,DS4_X20120612_F05
X20120612,F05,DS4,6.029999999,115,Erlotinib,36,DS4_X20120612_F05
X20120612,F05,DS4,7.034999999,117,Erlotinib,43,DS4_X20120612_F05
X20120612,F05,DS4,8.039999999,113,Erlotinib,45,DS4_X20120612_F05
X20120612,F05,DS4,9.044999999,113,Erlotinib,48,DS4_X20120612_F05
X20120612,F05,DS4,10.05,127,Erlotinib,53,DS4_X20120612_F05
X20120612,F05,DS4,11.055,144,Erlotinib,50,DS4_X20120612_F05
X20120612,F05,DS4,12.06,148,Erlotinib,41,DS4_X20120612_F05
X20120612,F05,DS4,13.065,162,Erlotinib,38,DS4_X20120612_F05
X20120612,F05,DS4,14.07,163,Erlotinib,41,DS4_X20120612_F05
X20120612,F05,DS4,15.075,167,Erlotinib,34,DS4_X20120612_F05
X20120612,F05,DS4,16.08,173,Erlotinib,35,DS4_X20120612_F05
X20120612,F05,DS4,17.085,182,Erlotinib,28,DS4_X20120612_F05
X20120612,F05,DS4,18.09,191,Erlotinib,25,DS4_X20120612_F05
X20120612,F05,DS4,19.095,198,Erlotinib,21,DS4_X20120612_F05
X20120612,F05,DS4,20.1,202,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,21.105,202,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,22.11,206,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,23.115,213,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,24.12,213,Erlotinib,25,DS4_X20120612_F05
X20120612,F05,DS4,25.125,213,Erlotinib,28,DS4_X20120612_F05
X20120612,F05,DS4,26.13,213,Erlotinib,24,DS4_X20120612_F05
X20120612,F05,DS4,27.135,219,Erlotinib,27,DS4_X20120612_F05
X20120612,F05,DS4,28.14,218,Erlotinib,31,DS4_X20120612_F05
X20120612,F05,DS4,29.145,225,Erlotinib,25,DS4_X20120612_F05
X20120612,F05,DS4,30.15,223,Erlotinib,22,DS4_X20120612_F05
X20120612,F05,DS4,31.155,224,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,32.16,236,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,33.165,225,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,34.17,237,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,35.175,254,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,36.18,253,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,37.185,258,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,38.19,256,Erlotinib,14,DS4_X20120612_F05
X20120612,F05,DS4,39.195,260,Erlotinib,14,DS4_X20120612_F05
X20120612,F05,DS4,40.2,261,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,41.205,260,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,42.21,262,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,43.215,261,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,44.22,262,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,45.22499999,268,Erlotinib,7,DS4_X20120612_F05
X20120612,F05,DS4,46.22999999,265,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,47.23499999,265,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,48.23999999,268,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,49.24499999,272,Erlotinib,7,DS4_X20120612_F05
X20120612,F05,DS4,50.24999999,268,Erlotinib,5,DS4_X20120612_F05
X20120612,F05,DS4,51.25499999,270,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,52.25999999,274,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,53.26499999,270,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,54.26999999,271,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,55.27499999,268,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,56.27999999,267,Erlotinib,14,DS4_X20120612_F05
X20120612,F05,DS4,57.28499999,264,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,58.28999999,259,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,59.29499999,266,Erlotinib,12,DS4_X20120612_F05
X20120612,F05,DS4,60.29999999,267,Erlotinib,12,DS4_X20120612_F05
X20120612,F05,DS4,61.30499999,270,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,62.30999999,274,Erlotinib,12,DS4_X20120612_F05
X20120612,F05,DS4,63.31499999,277,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,64.31999999,274,Erlotinib,14,DS4_X20120612_F05
X20120612,F05,DS4,65.32499999,278,Erlotinib,12,DS4_X20120612_F05
X20120612,F05,DS4,66.32999999,278,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,67.33499999,280,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,68.33999999,279,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,69.34499999,284,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,70.34999999,285,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,71.35499999,281,Erlotinib,19,DS4_X20120612_F05
X20120612,F05,DS4,72.35999999,283,Erlotinib,17,DS4_X20120612_F05
X20120612,F05,DS4,73.36499999,281,Erlotinib,22,DS4_X20120612_F05
X20120612,F05,DS4,74.36999999,293,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,75.37499999,295,Erlotinib,18,DS4_X20120612_F05
X20120612,F05,DS4,76.37999999,297,Erlotinib,18,DS4_X20120612_F05
X20120612,F05,DS4,77.38499999,301,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,78.38999999,294,Erlotinib,21,DS4_X20120612_F05
X20120612,F05,DS4,79.39499999,295,Erlotinib,20,DS4_X20120612_F05
X20120612,F05,DS4,80.39999999,300,Erlotinib,16,DS4_X20120612_F05
X20120612,F05,DS4,81.40499999,304,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,82.40999999,302,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,83.41499999,310,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,84.41999999,309,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,85.42499999,310,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,86.42999999,309,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,87.43499999,305,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,88.43999999,305,Erlotinib,5,DS4_X20120612_F05
X20120612,F05,DS4,89.44499999,306,Erlotinib,6,DS4_X20120612_F05
X20120612,F05,DS4,90.44999999,308,Erlotinib,7,DS4_X20120612_F05
X20120612,F05,DS4,91.45499999,310,Erlotinib,5,DS4_X20120612_F05
X20120612,F05,DS4,92.45999999,310,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,93.46499999,313,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,94.46999999,315,Erlotinib,3,DS4_X20120612_F05
X20120612,F05,DS4,95.47499999,317,Erlotinib,3,DS4_X20120612_F05
X20120612,F05,DS4,96.47999999,319,Erlotinib,3,DS4_X20120612_F05
X20120612,F05,DS4,97.48499999,319,Erlotinib,5,DS4_X20120612_F05
X20120612,F05,DS4,98.48999999,315,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,99.49499999,315,Erlotinib,2,DS4_X20120612_F05
X20120612,F05,DS4,100.5,313,Erlotinib,5,DS4_X20120612_F05
X20120612,F05,DS4,101.505,316,Erlotinib,4,DS4_X20120612_F05
X20120612,F05,DS4,102.51,318,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,103.515,317,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,104.52,320,Erlotinib,6,DS4_X20120612_F05
X20120612,F05,DS4,105.525,320,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,106.53,317,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,107.535,320,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,108.54,320,Erlotinib,7,DS4_X20120612_F05
X20120612,F05,DS4,109.545,316,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,110.55,322,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,111.555,321,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,112.56,317,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,113.565,323,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,114.57,322,Erlotinib,12,DS4_X20120612_F05
X20120612,F05,DS4,115.575,322,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,116.58,322,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,117.585,322,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,118.59,321,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,119.595,322,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,120.6,325,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,121.605,322,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,122.61,320,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,123.615,317,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,124.62,323,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,125.625,321,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,126.63,324,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,127.635,321,Erlotinib,7,DS4_X20120612_F05
X20120612,F05,DS4,128.64,323,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,129.645,325,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,130.65,324,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,131.655,323,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,132.66,326,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,133.665,327,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,134.67,326,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,135.675,327,Erlotinib,13,DS4_X20120612_F05
X20120612,F05,DS4,136.68,329,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,137.685,331,Erlotinib,11,DS4_X20120612_F05
X20120612,F05,DS4,138.69,330,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,139.695,331,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,140.7,325,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,141.705,327,Erlotinib,8,DS4_X20120612_F05
X20120612,F05,DS4,142.71,326,Erlotinib,15,DS4_X20120612_F05
X20120612,F05,DS4,143.715,330,Erlotinib,10,DS4_X20120612_F05
X20120612,F05,DS4,144.72,331,Erlotinib,9,DS4_X20120612_F05
X20120612,F05,DS4,145.725,327,Erlotinib,8,DS4_X20120612_F05
X20120612,F06,DS5,0,69,Erlotinib,29,DS5_X20120612_F06
X20120612,F06,DS5,1.005,75,Erlotinib,28,DS5_X20120612_F06
X20120612,F06,DS5,2.01,80,Erlotinib,23,DS5_X20120612_F06
X20120612,F06,DS5,3.015,77,Erlotinib,21,DS5_X20120612_F06
X20120612,F06,DS5,4.02,72,Erlotinib,21,DS5_X20120612_F06
X20120612,F06,DS5,5.024999999,77,Erlotinib,22,DS5_X20120612_F06
X20120612,F06,DS5,6.029999999,71,Erlotinib,20,DS5_X20120612_F06
X20120612,F06,DS5,7.034999999,68,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,8.039999999,65,Erlotinib,19,DS5_X20120612_F06
X20120612,F06,DS5,9.044999999,62,Erlotinib,23,DS5_X20120612_F06
X20120612,F06,DS5,10.05,69,Erlotinib,19,DS5_X20120612_F06
X20120612,F06,DS5,11.055,85,Erlotinib,21,DS5_X20120612_F06
X20120612,F06,DS5,12.06,81,Erlotinib,16,DS5_X20120612_F06
X20120612,F06,DS5,13.065,84,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,14.07,95,Erlotinib,23,DS5_X20120612_F06
X20120612,F06,DS5,15.075,101,Erlotinib,17,DS5_X20120612_F06
X20120612,F06,DS5,16.08,98,Erlotinib,12,DS5_X20120612_F06
X20120612,F06,DS5,17.085,115,Erlotinib,16,DS5_X20120612_F06
X20120612,F06,DS5,18.09,117,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,19.095,123,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,20.1,130,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,21.105,133,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,22.11,137,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,23.115,135,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,24.12,138,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,25.125,144,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,26.13,142,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,27.135,141,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,28.14,139,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,29.145,140,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,30.15,134,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,31.155,130,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,32.16,136,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,33.165,124,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,34.17,139,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,35.175,139,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,36.18,137,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,37.185,139,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,38.19,133,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,39.195,133,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,40.2,137,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,41.205,132,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,42.21,131,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,43.215,128,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,44.22,128,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,45.22499999,131,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,46.22999999,134,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,47.23499999,137,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,48.23999999,138,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,49.24499999,137,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,50.24999999,140,Erlotinib,12,DS5_X20120612_F06
X20120612,F06,DS5,51.25499999,138,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,52.25999999,140,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,53.26499999,143,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,54.26999999,142,Erlotinib,12,DS5_X20120612_F06
X20120612,F06,DS5,55.27499999,141,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,56.27999999,143,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,57.28499999,143,Erlotinib,18,DS5_X20120612_F06
X20120612,F06,DS5,58.28999999,142,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,59.29499999,148,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,60.29999999,149,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,61.30499999,147,Erlotinib,15,DS5_X20120612_F06
X20120612,F06,DS5,62.30999999,143,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,63.31499999,141,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,64.31999999,145,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,65.32499999,147,Erlotinib,9,DS5_X20120612_F06
X20120612,F06,DS5,66.32999999,144,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,67.33499999,144,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,68.33999999,141,Erlotinib,18,DS5_X20120612_F06
X20120612,F06,DS5,69.34499999,135,Erlotinib,20,DS5_X20120612_F06
X20120612,F06,DS5,70.34999999,122,Erlotinib,20,DS5_X20120612_F06
X20120612,F06,DS5,71.35499999,128,Erlotinib,24,DS5_X20120612_F06
X20120612,F06,DS5,72.35999999,143,Erlotinib,17,DS5_X20120612_F06
X20120612,F06,DS5,73.36499999,128,Erlotinib,22,DS5_X20120612_F06
X20120612,F06,DS5,74.36999999,131,Erlotinib,18,DS5_X20120612_F06
X20120612,F06,DS5,75.37499999,133,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,76.37999999,150,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,77.38499999,148,Erlotinib,12,DS5_X20120612_F06
X20120612,F06,DS5,78.38999999,138,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,79.39499999,142,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,80.39999999,143,Erlotinib,15,DS5_X20120612_F06
X20120612,F06,DS5,81.40499999,143,Erlotinib,11,DS5_X20120612_F06
X20120612,F06,DS5,82.40999999,145,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,83.41499999,145,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,84.41999999,146,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,85.42499999,156,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,86.42999999,152,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,87.43499999,147,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,88.43999999,147,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,89.44499999,146,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,90.44999999,152,Erlotinib,14,DS5_X20120612_F06
X20120612,F06,DS5,91.45499999,145,Erlotinib,16,DS5_X20120612_F06
X20120612,F06,DS5,92.45999999,147,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,93.46499999,146,Erlotinib,3,DS5_X20120612_F06
X20120612,F06,DS5,94.46999999,148,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,95.47499999,148,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,96.47999999,155,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,97.48499999,156,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,98.48999999,154,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,99.49499999,151,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,100.5,150,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,101.505,154,Erlotinib,2,DS5_X20120612_F06
X20120612,F06,DS5,102.51,155,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,103.515,151,Erlotinib,2,DS5_X20120612_F06
X20120612,F06,DS5,104.52,154,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,105.525,159,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,106.53,155,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,107.535,152,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,108.54,152,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,109.545,155,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,110.55,155,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,111.555,155,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,112.56,155,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,113.565,154,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,114.57,150,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,115.575,151,Erlotinib,3,DS5_X20120612_F06
X20120612,F06,DS5,116.58,154,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,117.585,156,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,118.59,155,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,119.595,148,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,120.6,150,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,121.605,148,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,122.61,148,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,123.615,146,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,124.62,142,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,125.625,142,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,126.63,140,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,127.635,137,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,128.64,147,Erlotinib,10,DS5_X20120612_F06
X20120612,F06,DS5,129.645,134,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,130.65,143,Erlotinib,13,DS5_X20120612_F06
X20120612,F06,DS5,131.655,138,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,132.66,137,Erlotinib,8,DS5_X20120612_F06
X20120612,F06,DS5,133.665,132,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,134.67,134,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,135.675,136,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,136.68,138,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,137.685,132,Erlotinib,7,DS5_X20120612_F06
X20120612,F06,DS5,138.69,135,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,139.695,131,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,140.7,124,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,141.705,131,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,142.71,124,Erlotinib,4,DS5_X20120612_F06
X20120612,F06,DS5,143.715,127,Erlotinib,6,DS5_X20120612_F06
X20120612,F06,DS5,144.72,128,Erlotinib,5,DS5_X20120612_F06
X20120612,F06,DS5,145.725,125,Erlotinib,2,DS5_X20120612_F06
X20120612,F07,DS6,0,39,Erlotinib,23,DS6_X20120612_F07
X20120612,F07,DS6,1.005,44,Erlotinib,25,DS6_X20120612_F07
X20120612,F07,DS6,2.01,38,Erlotinib,10,DS6_X20120612_F07
X20120612,F07,DS6,3.015,53,Erlotinib,18,DS6_X20120612_F07
X20120612,F07,DS6,4.02,62,Erlotinib,21,DS6_X20120612_F07
X20120612,F07,DS6,5.024999999,46,Erlotinib,8,DS6_X20120612_F07
X20120612,F07,DS6,6.029999999,49,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,7.034999999,57,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,8.039999999,69,Erlotinib,22,DS6_X20120612_F07
X20120612,F07,DS6,9.044999999,66,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,10.05,67,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,11.055,64,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,12.06,87,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,13.065,98,Erlotinib,18,DS6_X20120612_F07
X20120612,F07,DS6,14.07,92,Erlotinib,16,DS6_X20120612_F07
X20120612,F07,DS6,15.075,101,Erlotinib,13,DS6_X20120612_F07
X20120612,F07,DS6,16.08,104,Erlotinib,17,DS6_X20120612_F07
X20120612,F07,DS6,17.085,107,Erlotinib,18,DS6_X20120612_F07
X20120612,F07,DS6,18.09,115,Erlotinib,18,DS6_X20120612_F07
X20120612,F07,DS6,19.095,115,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,20.1,121,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,21.105,102,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,22.11,122,Erlotinib,17,DS6_X20120612_F07
X20120612,F07,DS6,23.115,118,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,24.12,120,Erlotinib,18,DS6_X20120612_F07
X20120612,F07,DS6,25.125,122,Erlotinib,22,DS6_X20120612_F07
X20120612,F07,DS6,26.13,115,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,27.135,127,Erlotinib,21,DS6_X20120612_F07
X20120612,F07,DS6,28.14,111,Erlotinib,17,DS6_X20120612_F07
X20120612,F07,DS6,29.145,133,Erlotinib,19,DS6_X20120612_F07
X20120612,F07,DS6,30.15,125,Erlotinib,19,DS6_X20120612_F07
X20120612,F07,DS6,31.155,127,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,32.16,135,Erlotinib,17,DS6_X20120612_F07
X20120612,F07,DS6,33.165,124,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,34.17,151,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,35.175,151,Erlotinib,15,DS6_X20120612_F07
X20120612,F07,DS6,36.18,148,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,37.185,155,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,38.19,159,Erlotinib,11,DS6_X20120612_F07
X20120612,F07,DS6,39.195,168,Erlotinib,11,DS6_X20120612_F07
X20120612,F07,DS6,40.2,169,Erlotinib,7,DS6_X20120612_F07
X20120612,F07,DS6,41.205,172,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,42.21,173,Erlotinib,13,DS6_X20120612_F07
X20120612,F07,DS6,43.215,171,Erlotinib,13,DS6_X20120612_F07
X20120612,F07,DS6,44.22,170,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,45.22499999,173,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,46.22999999,173,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,47.23499999,180,Erlotinib,14,DS6_X20120612_F07
X20120612,F07,DS6,48.23999999,173,Erlotinib,8,DS6_X20120612_F07
X20120612,F07,DS6,49.24499999,171,Erlotinib,10,DS6_X20120612_F07
X20120612,F07,DS6,50.24999999,176,Erlotinib,10,DS6_X20120612_F07
X20120612,F07,DS6,51.25499999,182,Erlotinib,10,DS6_X20120612_F07
X20120612,F07,DS6,52.25999999,183,Erlotinib,9,DS6_X20120612_F07
X20120612,F07,DS6,53.26499999,186,Erlotinib,12,DS6_X20120612_F07
X20120612,F07,DS6,54.26999999,192,Erlotinib,11,DS6_X20120612_F07
X20120612,F07,DS6,55.27499999,180,Erlotinib,7,DS6_X20120612_F07
